X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.049,0.013,0.011,18.045,174231.688,7.306,52.000
0.051,0.008,0.012,20.446,133093.719,4.730,52.000
0.051,0.001,0.020,20.468,4074.305,0.918,52.000
0.052,0.003,0.013,18.388,187058.781,2.953,52.000
0.058,0.001,0.006,23.461,64189.773,0.383,52.000
0.053,0.002,0.009,23.270,105217.617,2.277,52.000
0.061,0.000,0.010,24.615,60843.383,3.655,52.000
0.050,0.020,0.011,19.776,189060.875,6.794,52.000
0.049,0.027,0.012,10.902,231851.094,5.288,52.000
0.052,0.013,0.013,20.430,165892.719,7.769,52.000
0.049,0.007,0.014,19.650,175657.000,5.309,52.000
0.041,0.001,0.015,19.953,88930.367,0.814,52.000
0.049,0.012,0.014,22.975,141204.000,7.088,52.000
0.049,0.020,0.013,20.308,173574.594,7.099,52.000
0.055,0.002,0.006,21.694,117581.773,3.103,52.000
0.043,0.000,0.008,23.599,-4313.109,1.859,52.000
0.050,0.006,0.010,21.134,151898.531,2.736,52.000
0.048,0.006,0.012,16.375,142459.781,3.814,52.000
0.050,0.021,0.011,20.079,165833.312,6.053,52.000
0.049,0.027,0.011,23.810,213836.938,7.273,52.000
0.057,0.001,0.004,20.167,120701.555,2.335,52.000
0.051,0.001,0.014,23.990,124120.805,1.632,52.000
0.042,0.000,0.014,22.612,-33099.266,-1.294,52.000
0.051,0.001,0.017,27.480,-74.195,-0.804,52.000
0.048,0.003,0.012,19.162,176353.062,3.358,52.000
0.045,0.000,0.011,26.344,6677.516,0.886,52.000
0.049,0.004,0.010,22.223,156266.469,2.585,52.000
0.056,0.001,0.021,18.219,94903.930,2.914,52.000
0.044,0.001,0.017,24.805,107472.477,1.570,52.000
0.048,0.000,0.019,21.279,-10873.891,-0.077,52.000
0.052,0.012,0.011,18.403,169936.406,7.389,52.000
0.050,0.016,0.012,20.090,187361.656,7.621,52.000
0.042,0.001,0.009,22.039,57723.227,0.893,52.000
0.052,0.014,0.013,21.762,148660.094,7.432,52.000
0.057,0.000,0.004,22.382,73906.211,2.383,52.000
0.046,0.001,0.009,21.290,162601.656,2.866,52.000
0.048,0.024,0.012,21.065,174001.812,6.903,52.000
0.046,0.001,0.014,20.779,159643.438,0.883,52.000
0.053,0.000,0.004,23.251,41047.617,1.684,52.000
0.042,0.001,0.007,22.819,59749.570,1.385,52.000
0.043,0.002,0.012,16.920,157642.469,1.992,52.000
0.051,0.004,0.011,21.850,161856.406,2.882,52.000
0.042,0.001,0.009,22.127,62516.367,1.423,52.000
0.050,0.023,0.014,19.985,105260.367,5.719,52.000
0.044,0.000,0.015,25.336,-28243.992,-2.547,52.000
0.050,0.001,0.020,21.387,68565.289,1.423,52.000
0.048,0.009,0.011,19.360,110591.195,5.301,52.000
0.050,0.016,0.014,20.301,132652.531,6.661,52.000
0.049,0.000,0.002,18.740,23824.336,0.864,52.000
0.048,0.003,0.013,16.743,174994.594,1.908,52.000
0.052,0.013,0.011,18.351,164818.938,7.365,52.000
0.049,0.020,0.011,20.203,179720.812,6.559,52.000
0.049,0.008,0.011,19.180,108263.523,4.933,52.000
0.048,0.021,0.013,20.136,156829.719,6.937,52.000
0.044,0.001,0.012,19.051,161667.594,2.147,52.000
0.051,0.001,0.019,20.089,99214.023,2.241,52.000
0.048,0.007,0.011,19.493,126396.227,3.858,52.000
0.098,0.010,0.012,19.592,99312.133,5.015,52.000
0.050,0.011,0.010,15.122,150939.969,7.016,52.000
0.049,0.000,0.009,27.018,-27776.805,0.899,52.000
0.051,0.015,0.014,20.702,133964.250,6.840,52.000
0.050,0.001,0.010,22.374,141563.469,2.691,52.000
0.045,0.000,0.012,25.394,5092.031,-0.091,52.000
0.052,0.013,0.013,20.295,159299.875,7.717,52.000
0.048,0.000,0.015,25.690,-38833.305,1.771,52.000
0.049,0.000,0.004,23.067,23682.203,-0.286,52.000
0.000,0.011,0.013,21.161,29952.320,10.580,52.000
0.048,0.001,0.002,19.921,43476.789,-0.372,52.000
0.049,0.023,0.012,20.187,173432.438,6.726,52.000
0.048,0.010,0.011,18.976,117790.180,6.284,52.000
0.042,0.001,0.015,21.142,96855.539,0.452,52.000
0.060,0.001,0.012,15.728,142633.438,1.369,52.000
0.049,0.021,0.012,19.809,188361.094,6.880,52.000
0.049,0.009,0.013,19.940,151353.219,7.164,52.000
0.052,0.023,0.011,18.578,147249.969,6.938,52.000
0.051,0.015,0.012,19.740,177112.688,8.067,52.000
0.051,0.007,0.014,20.331,198254.125,6.802,52.000
0.052,0.001,0.018,21.083,104499.242,1.948,52.000
0.052,0.015,0.012,19.043,170850.344,8.214,52.000
0.048,0.008,0.013,18.206,129208.273,6.122,52.000
0.049,0.015,0.011,18.891,189954.062,7.586,52.000
0.051,0.014,0.012,20.042,166440.188,8.088,52.000
0.056,0.000,0.007,24.917,23086.875,0.710,52.000
0.048,0.009,0.012,19.297,117230.898,5.608,52.000
0.051,0.001,0.015,23.569,144008.938,2.909,52.000
0.040,0.001,0.012,19.373,79247.711,-0.520,52.000
0.061,0.001,0.013,17.357,133455.281,1.882,52.000
0.043,0.001,0.013,17.814,120365.711,1.728,52.000
0.048,0.002,0.017,22.666,133353.562,3.512,52.000
0.041,0.001,0.013,18.014,110242.992,-0.167,52.000
0.043,0.002,0.012,17.451,160569.969,2.269,52.000
0.049,0.012,0.010,14.909,145420.406,7.185,52.000
0.049,0.004,0.010,21.997,164308.250,2.804,52.000
0.048,0.001,0.013,18.894,167631.844,1.486,52.000
0.050,0.000,0.022,20.432,-62994.602,2.050,52.000
0.051,0.007,0.012,19.765,136040.500,4.596,52.000
0.050,0.020,0.010,19.301,158017.594,7.053,52.000
0.051,0.008,0.014,20.734,190559.594,7.231,52.000
0.041,0.001,0.012,17.721,141705.844,0.166,52.000
0.050,0.022,0.013,18.956,145259.281,6.585,52.000
0.050,0.027,0.011,21.887,140163.781,5.743,52.000
0.050,0.018,0.011,19.759,195460.812,7.053,52.000
0.050,0.006,0.015,19.923,182837.094,4.255,52.000
0.054,0.001,0.019,20.067,56595.258,2.125,52.000
0.049,0.005,0.012,16.892,150360.688,3.213,52.000
0.048,0.023,0.013,20.123,167221.750,7.048,52.000
0.049,0.001,0.018,21.512,121903.867,2.783,52.000
0.048,0.000,0.019,23.269,20056.078,0.510,52.000
0.047,0.001,0.013,24.502,49779.430,0.690,52.000
0.042,0.001,0.004,18.624,139841.000,2.256,52.000
0.048,0.002,0.010,21.735,166748.219,3.160,52.000
0.049,0.025,0.014,20.438,121434.992,6.005,52.000
0.047,0.000,0.015,25.158,-25836.211,0.392,52.000
0.055,0.000,0.017,24.459,-22539.648,-0.155,52.000
0.052,0.000,0.020,21.288,-56717.402,2.168,52.000
0.045,0.001,0.006,20.640,128337.086,2.889,52.000
0.047,0.000,0.012,28.816,-19342.156,0.051,52.000
0.099,0.012,0.012,20.919,87101.711,4.527,52.000
0.055,0.001,0.014,21.811,156334.531,3.012,52.000
0.060,0.001,0.007,22.694,74569.367,-0.059,52.000
0.043,0.001,0.018,25.225,78006.820,0.760,52.000
0.050,0.022,0.012,19.008,161236.375,6.770,52.000
0.049,0.001,0.015,22.842,160159.500,2.751,52.000
0.051,0.001,0.012,24.409,85504.992,2.788,52.000
0.050,0.017,0.011,19.215,205072.281,7.352,52.000
0.051,0.002,0.017,22.403,126344.867,2.936,52.000
0.056,0.001,0.014,22.984,126608.867,1.339,52.000
0.049,0.018,0.010,18.401,182950.312,8.061,52.000
0.050,0.019,0.012,19.614,193464.938,7.371,52.000
0.049,0.005,0.010,22.140,146129.250,2.736,52.000
0.050,0.001,0.007,25.320,45042.055,2.054,52.000
0.050,0.001,0.007,25.028,12314.539,1.746,52.000
0.054,0.000,0.012,32.120,20494.602,0.524,52.000
0.051,0.001,0.021,19.968,71431.383,2.000,52.000
0.051,0.011,0.014,22.599,157632.844,7.141,52.000
0.043,0.001,0.019,24.348,97050.258,1.241,52.000
0.050,0.008,0.013,19.810,160819.219,6.583,52.000
0.048,0.015,0.014,19.379,137135.125,6.812,52.000
0.046,0.001,0.018,25.259,78009.820,0.930,52.000
0.050,0.021,0.010,19.674,149441.969,6.947,52.000
0.039,0.001,0.013,17.456,106656.258,-0.714,52.000
0.060,0.000,0.010,22.616,32495.164,1.300,52.000
0.052,0.008,0.013,22.052,182347.938,7.587,52.000
0.052,0.019,0.012,18.074,170374.500,7.939,52.000
0.041,0.001,0.014,17.887,92877.305,0.699,52.000
0.051,0.022,0.011,19.563,152636.000,5.850,52.000
0.050,0.009,0.015,23.578,147375.688,6.364,52.000
0.052,0.017,0.012,19.119,180893.000,8.068,52.000
0.051,0.002,0.005,20.911,104100.227,2.369,52.000
0.058,0.001,0.012,18.119,120716.836,1.667,52.000
0.051,0.011,0.012,20.791,186800.531,8.172,52.000
0.044,0.000,0.008,26.043,25027.445,4.161,52.000
0.053,0.001,0.009,23.980,108527.930,1.798,52.000
0.056,0.001,0.003,20.439,109358.961,2.375,52.000
0.052,0.024,0.012,18.434,127607.789,6.816,52.000
0.051,0.004,0.009,21.723,157733.906,2.615,52.000
0.053,0.001,0.009,24.595,94633.961,1.534,52.000
0.048,0.023,0.011,21.535,168107.875,6.224,52.000
0.049,0.018,0.011,19.992,198557.312,7.135,52.000
0.050,0.015,0.013,19.898,163152.812,8.060,52.000
0.050,0.010,0.011,17.869,162707.094,7.492,52.000
0.054,0.002,0.013,21.174,172688.156,3.818,52.000
0.049,0.006,0.011,20.691,144863.406,2.977,52.000
0.049,0.003,0.011,22.203,167163.281,2.987,52.000
0.044,0.000,0.006,19.730,62819.820,2.337,52.000
0.050,0.017,0.013,20.599,149529.719,7.201,52.000
0.049,0.026,0.013,21.129,151175.812,6.846,52.000
0.050,0.025,0.014,20.186,104286.883,5.802,52.000
0.053,0.001,0.022,18.116,60435.055,2.621,52.000
0.051,0.026,0.014,20.972,95786.914,6.241,52.000
0.054,0.001,0.015,22.562,141508.469,2.320,52.000
0.003,0.011,0.012,22.689,95617.023,4.586,52.000
0.051,0.023,0.014,20.399,119749.258,5.742,52.000
0.048,0.002,0.018,21.206,122100.273,2.945,52.000
0.044,0.001,0.007,21.859,141095.406,3.205,52.000
0.048,0.002,0.017,22.757,133818.188,3.544,52.000
0.045,0.001,0.008,23.984,-18363.086,2.180,52.000
0.051,0.018,0.011,19.176,186088.375,7.291,52.000
0.056,0.002,0.011,19.906,126368.852,1.034,52.000
0.050,0.004,0.014,19.873,171928.812,2.363,52.000
0.050,0.003,0.010,22.667,161564.562,2.871,52.000
0.052,0.008,0.010,16.650,157533.812,3.667,52.000
0.049,0.006,0.012,17.004,141546.594,3.769,52.000
0.049,0.023,0.010,21.305,156479.625,5.969,52.000
0.049,0.025,0.014,20.609,128882.102,5.967,52.000
0.044,0.000,0.007,22.250,31016.320,0.044,52.000
0.052,0.026,0.012,19.866,127373.664,6.520,52.000
0.051,0.005,0.012,18.182,155105.062,3.223,52.000
0.049,0.005,0.011,21.569,154290.875,2.856,52.000
0.051,0.002,0.007,22.261,99620.930,2.864,52.000
0.048,0.018,0.011,19.700,203070.688,7.425,52.000
0.058,0.001,0.009,19.894,124712.742,1.333,52.000
0.047,0.001,0.017,27.333,22023.883,-0.464,52.000
0.050,0.001,0.011,25.564,79840.117,2.666,52.000
0.050,0.017,0.014,20.393,130140.117,6.496,52.000
0.058,0.001,0.011,19.457,99945.133,1.090,52.000
0.050,0.005,0.011,21.872,143728.531,2.624,52.000
0.050,0.010,0.012,19.683,167140.844,7.369,52.000
0.049,0.008,0.013,19.242,134647.969,6.008,52.000
0.059,0.001,0.012,17.393,122420.398,2.084,52.000
0.048,0.017,0.013,20.292,156317.125,7.397,52.000
0.049,0.007,0.011,19.421,122977.148,3.657,52.000
0.040,0.000,0.014,18.581,37053.883,-1.020,52.000
0.056,0.001,0.012,21.520,113647.352,1.256,52.000
0.049,0.003,0.011,21.725,167016.125,3.033,52.000
0.043,0.002,0.010,19.671,163060.625,2.620,52.000
0.040,0.000,0.011,20.884,10857.336,-2.273,52.000
0.059,0.000,0.011,20.918,48605.320,1.666,52.000
0.048,0.000,0.003,19.607,-23041.312,0.527,52.000
0.049,0.012,0.014,23.388,141988.938,7.167,52.000
0.048,0.024,0.012,20.606,171229.156,7.055,52.000
0.056,0.002,0.010,22.524,110956.320,1.040,52.000
0.052,0.009,0.013,23.072,173684.219,7.975,52.000
0.041,0.000,0.011,19.860,-10893.289,0.039,52.000
0.099,0.012,0.012,20.720,71761.836,5.323,52.000
0.051,0.017,0.010,17.825,180905.469,7.614,52.000
0.052,0.001,0.016,23.914,117819.773,1.845,52.000
0.057,0.001,0.010,23.117,85228.789,0.039,52.000
0.049,0.003,0.012,17.774,178059.875,2.682,52.000
0.049,0.001,0.014,23.599,130105.852,0.793,52.000
0.059,0.001,0.011,22.304,50234.617,-0.224,52.000
0.048,0.009,0.012,19.895,116470.367,5.560,52.000
0.056,0.000,0.018,19.299,903.570,-0.377,52.000
0.049,0.014,0.013,20.075,148889.219,7.344,52.000
0.048,0.003,0.013,16.458,153583.500,0.987,52.000
0.050,0.006,0.010,21.163,151710.438,3.090,52.000
0.052,0.021,0.012,17.343,159829.469,7.232,52.000
0.050,0.004,0.011,22.456,157521.438,2.676,52.000
0.049,0.021,0.010,19.968,166548.312,6.725,52.000
0.050,0.027,0.014,24.233,52929.477,5.532,52.000
0.048,0.000,0.012,27.796,-75493.664,-2.452,52.000
0.051,0.023,0.011,19.884,145238.500,5.662,52.000
0.048,0.026,0.013,20.897,153931.125,6.812,52.000
0.046,0.002,0.013,17.113,165618.781,1.605,52.000
0.058,0.001,0.005,19.919,126356.664,2.055,52.000
0.051,0.000,0.003,22.407,10994.039,0.245,52.000
0.051,0.003,0.014,21.075,171674.812,3.292,52.000
0.050,0.018,0.012,19.774,191439.438,7.552,52.000
0.044,0.002,0.013,16.434,147229.219,2.369,52.000
0.050,0.001,0.002,20.511,30856.523,-0.125,52.000
0.045,0.000,0.003,20.060,54077.555,-2.825,52.000
0.050,0.002,0.017,22.754,126578.773,3.098,52.000
0.051,0.001,0.007,25.534,31646.711,1.778,52.000
0.050,0.002,0.011,22.219,167012.781,3.108,52.000
0.052,0.010,0.014,22.291,167735.406,7.410,52.000
0.056,0.002,0.014,20.920,152784.688,2.243,52.000
0.040,0.001,0.014,17.178,74528.289,0.055,52.000
0.045,0.002,0.014,20.220,158308.781,1.373,52.000
0.053,0.000,0.004,23.449,32822.727,1.463,52.000
0.051,0.016,0.012,19.827,187948.500,8.070,52.000
0.044,0.000,0.015,26.091,-70070.391,-3.071,52.000
0.050,0.001,0.003,19.666,98466.180,1.044,52.000
0.056,0.000,0.008,25.479,2764.312,-0.567,52.000
0.049,0.022,0.011,20.669,165810.656,6.175,52.000
0.049,0.009,0.012,19.393,128054.695,5.908,52.000
0.050,0.022,0.012,19.937,175575.062,6.751,52.000
0.054,0.001,0.004,21.732,70563.133,1.461,52.000
0.043,0.001,0.015,20.013,135575.281,1.666,52.000
0.058,0.000,0.007,27.017,-28463.484,2.837,52.000
0.047,0.001,0.003,19.736,111091.789,0.967,52.000
0.049,0.000,0.018,23.910,-5429.766,-0.911,52.000
0.098,0.012,0.011,19.908,74854.164,6.809,52.000
0.051,0.018,0.011,18.738,179867.688,7.199,52.000
0.041,0.000,0.012,21.406,-1319.453,-2.134,52.000
0.046,0.001,0.014,20.301,149361.125,0.822,52.000
0.049,0.011,0.011,18.385,165071.281,7.795,52.000
0.050,0.014,0.010,17.344,159601.000,6.034,52.000
0.046,0.000,0.016,26.359,-21507.906,-0.105,52.000
0.050,0.019,0.010,18.473,171861.250,7.507,52.000
0.040,0.001,0.012,17.728,127975.492,-0.417,52.000
0.049,0.001,0.009,22.052,158061.906,3.328,52.000
0.051,0.014,0.014,21.375,122629.445,6.401,52.000
0.052,0.010,0.013,22.413,170436.531,7.791,52.000
0.049,0.013,0.010,16.120,144909.031,7.158,52.000
0.048,0.026,0.013,21.980,132327.812,6.571,52.000
0.060,0.000,0.013,18.634,102475.008,1.228,52.000
0.046,0.000,0.018,24.996,-7984.773,-0.386,52.000
0.051,0.025,0.014,20.225,108882.539,6.055,52.000
0.055,0.001,0.021,17.405,42292.305,2.824,52.000
0.049,0.019,0.013,20.117,177973.969,7.325,52.000
0.050,0.014,0.010,18.915,179218.125,6.541,52.000
0.049,0.002,0.009,21.874,151122.938,3.329,52.000
0.051,0.008,0.011,18.923,124767.961,4.291,52.000
0.042,0.001,0.005,20.781,102877.773,1.507,52.000
0.041,0.000,0.010,20.709,-4272.445,0.600,52.000
0.048,0.005,0.011,20.993,147152.281,2.827,52.000
0.048,0.001,0.007,22.436,100198.586,2.668,52.000
0.050,0.008,0.011,18.161,120461.039,4.938,52.000
0.047,0.000,0.020,20.966,34764.992,1.631,52.000
0.051,0.025,0.011,20.680,148836.781,5.443,52.000
0.049,0.015,0.012,20.107,179334.000,8.222,52.000
0.056,0.000,0.014,26.493,10662.898,-0.257,52.000
0.050,0.024,0.010,20.998,152316.125,5.790,52.000
0.052,0.020,0.011,18.719,161862.281,6.681,52.000
0.052,0.000,0.011,32.492,12610.562,0.903,52.000
0.047,0.001,0.005,20.291,113213.273,2.579,52.000
0.052,0.014,0.012,19.390,162573.500,7.776,52.000
0.059,0.000,0.010,22.760,29497.227,0.957,52.000
0.052,0.017,0.011,18.712,187460.594,7.020,52.000
0.042,0.000,0.017,23.238,14835.742,-0.776,52.000
0.056,0.000,0.009,26.531,-41881.598,0.069,52.000
0.002,0.010,0.011,21.754,125291.727,1.827,52.000
0.051,0.007,0.012,20.026,126243.852,4.135,52.000
0.049,0.026,0.011,22.508,160927.500,5.695,52.000
0.051,0.007,0.013,20.517,160539.094,5.798,52.000
0.049,0.012,0.013,22.264,154504.688,7.771,52.000
0.054,0.001,0.005,23.507,53487.680,1.301,52.000
0.044,0.000,0.016,22.804,-14610.703,0.262,52.000
0.051,0.001,0.020,21.075,72468.758,1.527,52.000
0.049,0.002,0.006,20.626,100146.555,2.695,52.000
0.042,0.000,0.014,22.957,2100.305,-0.267,52.000
0.098,0.013,0.012,21.486,85738.461,4.015,52.000
0.049,0.011,0.011,17.830,155660.188,7.508,52.000
0.049,0.018,0.011,19.582,203697.094,7.366,52.000
0.049,0.013,0.014,22.839,138007.688,6.902,52.000
0.052,0.004,0.014,19.698,179771.938,3.781,52.000
0.050,0.023,0.013,19.234,147078.781,6.835,52.000
0.048,0.000,0.018,24.110,5517.453,-1.407,52.000
0.060,0.001,0.018,20.429,155010.031,1.783,52.000
0.051,0.000,0.004,21.261,-23273.102,0.734,52.000
0.057,0.000,0.006,22.993,31018.070,1.538,52.000
0.052,0.019,0.012,18.400,170335.750,7.924,52.000
0.056,0.001,0.020,21.287,-4392.953,0.976,52.000
0.051,0.019,0.011,18.818,177666.594,7.045,52.000
0.050,0.001,0.020,20.546,89602.445,2.036,52.000
0.049,0.006,0.013,17.510,129823.195,4.617,52.000
0.050,0.020,0.014,20.031,114299.977,6.058,52.000
0.050,0.009,0.014,23.068,157948.375,7.233,52.000
0.049,0.012,0.014,23.608,140538.906,7.109,52.000
0.054,0.001,0.003,20.104,107725.586,2.283,52.000
0.049,0.003,0.011,21.669,163755.250,2.940,52.000
0.054,0.001,0.019,22.391,34281.711,1.093,52.000
0.055,0.002,0.015,22.010,131365.781,1.846,52.000
0.099,0.012,0.013,21.535,76447.555,2.681,52.000
0.048,0.026,0.012,22.025,162377.312,6.480,52.000
0.048,0.021,0.013,20.405,156448.562,6.881,52.000
0.049,0.003,0.012,18.214,172009.469,3.053,52.000
0.049,0.004,0.013,15.911,145905.906,2.132,52.000
0.053,0.001,0.019,19.841,102646.086,2.446,52.000
0.050,0.020,0.010,18.900,160838.406,7.602,52.000
0.052,0.010,0.012,19.319,174062.656,7.917,52.000
0.050,0.009,0.013,21.639,169300.469,7.366,52.000
0.056,0.001,0.015,22.337,132269.500,1.313,52.000
0.048,0.020,0.012,20.229,191588.125,6.953,52.000
0.050,0.016,0.013,19.936,170456.500,7.970,52.000
0.046,0.002,0.018,22.012,132978.750,3.167,52.000
0.051,0.021,0.012,17.919,166335.094,7.240,52.000
0.055,0.001,0.009,27.010,39341.977,0.141,52.000
0.056,0.000,0.011,31.576,-1156.727,2.693,52.000
0.051,0.023,0.013,18.281,147092.938,6.920,52.000
0.053,0.001,0.014,22.465,167178.844,3.652,52.000
0.048,0.001,0.013,21.390,104432.977,1.781,52.000
0.044,0.001,0.006,20.647,132242.281,2.783,52.000
0.052,0.007,0.013,21.186,180373.031,6.458,52.000
0.056,0.001,0.018,21.145,57960.930,1.963,52.000
0.049,0.024,0.010,22.081,156021.375,6.176,52.000
0.060,0.000,0.013,15.657,54243.914,0.224,52.000
0.052,0.023,0.012,17.864,140337.750,7.014,52.000
0.057,0.000,0.018,18.855,14831.461,-0.546,52.000
0.058,0.001,0.005,20.697,123063.570,1.929,52.000
0.050,0.014,0.014,21.707,143971.281,7.111,52.000
0.052,0.008,0.011,19.031,141181.031,5.383,52.000
0.049,0.005,0.011,20.529,154891.781,2.605,52.000
0.048,0.011,0.012,19.248,164746.625,7.077,52.000
0.052,0.019,0.011,18.847,171411.812,6.816,52.000
0.051,0.010,0.012,20.967,176076.812,8.015,52.000
0.052,0.001,0.020,20.564,24660.172,1.247,52.000
0.057,0.001,0.017,20.849,127658.680,2.230,52.000
0.051,0.006,0.012,18.522,142341.875,3.213,52.000
0.046,0.001,0.009,20.574,173694.062,3.443,52.000
0.058,0.001,0.006,21.121,119044.555,1.378,52.000
0.052,0.000,0.002,22.280,21562.656,-0.328,52.000
0.048,0.025,0.012,21.397,171216.844,6.934,52.000
0.049,0.014,0.011,18.970,174321.938,7.148,52.000
0.048,0.022,0.012,20.406,183335.312,6.939,52.000
0.099,0.012,0.011,20.132,46161.180,6.335,52.000
0.050,0.007,0.009,19.675,157894.969,3.312,52.000
0.051,0.012,0.012,20.288,175944.219,8.095,52.000
0.051,0.011,0.013,21.890,169822.250,8.120,52.000
0.050,0.027,0.012,6.797,202396.625,4.673,52.000
0.046,0.002,0.014,19.993,162529.531,1.072,52.000
0.045,0.000,0.019,24.230,-32489.352,-2.082,52.000
0.044,0.002,0.013,16.347,142286.375,2.245,52.000
0.100,0.013,0.013,21.965,17680.375,9.909,52.000
0.043,0.001,0.006,20.584,139602.156,2.596,52.000
0.051,0.003,0.011,21.965,165214.125,3.003,52.000
0.050,0.025,0.013,19.952,143659.531,6.677,52.000
0.050,0.013,0.013,21.412,163744.750,7.815,52.000
0.052,0.022,0.013,18.229,140806.781,6.619,52.000
0.050,0.010,0.014,23.264,156976.438,7.426,52.000
0.051,0.009,0.014,22.982,161354.406,6.902,52.000
0.052,0.012,0.012,20.615,170195.906,8.001,52.000
0.050,0.007,0.012,18.287,125508.898,3.884,52.000
0.050,0.018,0.011,19.342,202063.438,7.323,52.000
0.058,0.000,0.011,20.843,76814.914,1.049,52.000
0.050,0.017,0.012,20.165,192213.719,7.486,52.000
0.049,0.017,0.011,19.272,206170.906,7.597,52.000
0.051,0.000,0.004,22.417,16166.844,0.288,52.000
0.048,0.012,0.013,21.488,147478.500,7.716,52.000
0.048,0.015,0.012,19.933,176828.094,8.126,52.000
0.052,0.001,0.020,19.850,90582.773,2.295,52.000
0.050,0.009,0.012,19.531,130606.711,6.194,52.000
0.043,0.001,0.009,20.231,154799.375,2.496,52.000
0.044,0.002,0.010,19.746,171741.000,3.115,52.000
0.051,0.006,0.011,20.465,134466.219,2.816,52.000
0.052,0.022,0.012,18.245,152077.125,7.025,52.000
0.052,0.016,0.013,19.241,178017.938,8.221,52.000
0.050,0.004,0.010,22.506,157961.469,2.890,52.000
0.052,0.000,0.013,29.281,-831.492,2.287,52.000
0.045,0.002,0.009,20.224,172584.031,3.472,52.000
0.055,0.001,0.008,25.726,65758.352,0.720,52.000
0.051,0.008,0.013,21.471,175621.469,6.721,52.000
0.054,0.000,0.002,22.718,23901.398,1.795,52.000
0.060,0.000,0.008,21.824,70159.867,0.544,52.000
0.052,0.002,0.010,22.982,140645.938,1.999,52.000
0.052,0.009,0.013,23.309,171493.688,7.999,52.000
0.041,0.001,0.010,22.019,15967.562,-1.453,52.000
0.044,0.001,0.008,22.790,133951.500,2.812,52.000
0.047,0.000,0.022,15.429,2235.000,1.762,52.000
0.051,0.000,0.018,24.299,5064.211,-0.375,52.000
0.052,0.017,0.012,18.907,178919.031,7.566,52.000
0.050,0.016,0.012,20.244,189730.938,7.973,52.000
0.045,0.001,0.008,21.950,149120.000,3.265,52.000
0.052,0.010,0.011,16.827,172562.062,6.803,52.000
0.050,0.006,0.014,19.199,191139.750,5.439,52.000
0.051,0.023,0.013,18.532,145401.188,6.701,52.000
0.048,0.014,0.011,18.335,168354.469,7.313,52.000
0.050,0.012,0.013,21.883,166913.250,7.970,52.000
0.050,0.019,0.014,19.790,113162.414,6.011,52.000
0.054,0.000,0.011,29.831,-70896.508,-0.809,52.000
0.047,0.000,0.004,21.277,51214.570,0.004,52.000
0.052,0.023,0.012,17.966,139418.000,6.891,52.000
0.058,0.000,0.016,24.945,64250.227,0.512,52.000
0.050,0.013,0.011,18.950,174078.594,7.195,52.000
0.057,0.002,0.014,20.637,155153.781,1.886,52.000
0.051,0.025,0.010,21.401,149895.375,5.300,52.000
0.049,0.002,0.014,20.042,171840.094,1.470,52.000
0.048,0.001,0.004,21.956,9374.836,0.622,52.000
0.048,0.011,0.010,15.725,142909.094,7.066,52.000
0.045,0.000,0.006,22.640,22939.156,-0.258,52.000
0.049,0.007,0.013,19.050,165083.188,6.331,52.000
0.050,0.014,0.011,19.552,170875.656,7.616,52.000
0.042,0.000,0.017,22.473,-3905.867,-3.096,52.000
0.048,0.021,0.012,20.102,185791.156,6.910,52.000
0.051,0.001,0.020,19.865,89110.289,2.288,52.000
0.048,0.000,0.005,20.418,-3032.336,0.974,52.000
0.048,0.002,0.018,21.173,123660.320,2.960,52.000
0.052,0.001,0.014,26.158,94274.945,1.535,52.000
0.050,0.003,0.014,20.431,174838.062,2.140,52.000
0.041,0.000,0.008,19.533,251.742,1.440,52.000
0.045,0.001,0.013,24.856,18412.266,0.439,52.000
0.048,0.016,0.011,18.730,189160.656,7.829,52.000
0.050,0.015,0.011,19.074,184624.938,7.561,52.000
0.050,0.007,0.012,18.939,116899.711,3.986,52.000
0.050,0.025,0.011,21.119,158880.656,5.891,52.000
0.050,0.001,0.009,30.055,-76061.539,1.516,52.000
0.050,0.024,0.014,20.194,117239.023,5.906,52.000
0.049,0.000,0.021,21.992,-33288.117,1.654,52.000
0.051,0.001,0.004,20.045,109161.852,1.747,52.000
0.049,0.015,0.012,20.066,177375.438,8.313,52.000
0.045,0.001,0.017,24.617,99711.164,1.654,52.000
0.049,0.026,0.011,22.156,162399.375,5.954,52.000
0.053,0.001,0.002,21.278,61899.992,0.997,52.000
0.050,0.004,0.014,19.803,173542.719,2.131,52.000
0.048,0.002,0.013,17.200,173604.469,1.458,52.000
0.048,0.021,0.011,20.343,181896.531,6.650,52.000
0.051,0.023,0.011,20.349,150263.344,5.709,52.000
0.055,0.001,0.010,27.444,35985.102,0.187,52.000
0.051,0.013,0.014,21.983,140868.219,7.016,52.000
0.045,0.000,0.017,24.162,61409.664,-0.118,52.000
0.059,0.000,0.014,17.745,5228.336,-0.792,52.000
0.052,0.015,0.012,19.629,177038.344,8.052,52.000
0.044,0.001,0.003,18.422,138125.500,1.844,52.000
0.050,0.023,0.013,19.156,155828.344,6.929,52.000
0.050,0.002,0.018,20.942,112056.633,2.777,52.000
0.051,0.012,0.013,21.840,169613.875,8.060,52.000
0.056,0.001,0.005,21.261,113220.852,2.232,52.000
0.050,0.026,0.012,20.700,150964.125,6.814,52.000
