X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.052,0.013,0.011,21.232,243233.375,8.485,68.000
0.051,0.016,0.012,22.706,228514.031,7.692,68.000
0.050,0.025,0.011,20.018,263552.562,5.151,68.000
0.050,0.007,0.012,20.780,255096.594,8.075,68.000
0.049,0.007,0.013,19.786,230064.125,7.542,68.000
0.058,0.001,0.019,22.693,35613.445,0.956,68.000
0.051,0.002,0.007,21.098,181132.625,2.475,68.000
0.043,0.001,0.016,19.542,255936.812,4.010,68.000
0.044,0.001,0.009,20.482,165395.125,2.232,68.000
0.097,0.012,0.012,20.377,192611.938,6.757,68.000
0.051,0.008,0.011,20.731,262622.375,8.529,68.000
0.046,0.001,0.012,23.299,160307.000,4.170,68.000
0.050,0.020,0.012,21.617,247746.562,8.657,68.000
0.050,0.008,0.014,19.591,223682.219,6.810,68.000
0.050,0.004,0.012,20.603,249920.656,6.245,68.000
0.052,0.000,0.001,23.397,-83094.906,-0.334,68.000
0.003,0.012,0.011,19.100,210437.125,6.254,68.000
0.052,0.009,0.013,20.293,219324.188,7.206,68.000
0.052,0.000,0.019,25.111,-8108.070,0.061,68.000
0.053,0.000,0.006,22.400,-3860.500,0.895,68.000
0.053,0.001,0.021,22.627,121090.867,0.696,68.000
0.049,0.007,0.010,19.731,260493.500,7.198,68.000
0.045,0.001,0.021,21.147,99815.945,1.392,68.000
0.053,0.002,0.018,22.393,231353.844,3.135,68.000
0.100,0.013,0.011,18.992,785.828,9.003,68.000
0.048,0.010,0.014,20.092,233964.000,5.822,68.000
0.051,0.009,0.012,21.264,244144.500,8.512,68.000
0.050,0.023,0.011,20.337,261401.438,5.466,68.000
0.047,0.001,0.013,24.479,210120.375,4.616,68.000
0.054,0.002,0.012,22.345,267860.125,4.610,68.000
0.051,0.001,0.001,23.820,-20517.836,-0.315,68.000
0.051,0.009,0.014,19.341,221228.844,6.218,68.000
0.050,0.019,0.013,18.911,272718.375,8.929,68.000
0.097,0.010,0.012,18.449,209828.219,7.217,68.000
0.046,0.001,0.011,19.811,242716.125,6.032,68.000
0.043,0.000,0.004,22.644,80013.805,0.016,68.000
0.049,0.002,0.014,19.168,227803.375,5.663,68.000
0.051,0.013,0.011,21.432,246927.000,8.297,68.000
0.055,0.002,0.010,21.697,239949.500,3.604,68.000
0.051,0.024,0.014,21.039,262874.375,9.622,68.000
0.048,0.003,0.011,20.410,244748.750,6.054,68.000
0.049,0.018,0.010,21.386,233685.656,7.225,68.000
0.049,0.015,0.014,19.675,257742.875,8.429,68.000
0.042,0.001,0.014,20.171,189956.094,2.964,68.000
0.048,0.001,0.020,22.294,133481.281,2.001,68.000
0.049,0.026,0.013,22.534,274962.312,9.036,68.000
0.048,0.006,0.010,19.237,260385.406,6.026,68.000
0.049,0.011,0.012,21.709,234555.344,7.585,68.000
0.052,0.009,0.014,19.435,220746.531,6.375,68.000
0.048,0.004,0.011,19.907,248590.969,5.981,68.000
0.049,0.000,0.004,24.900,-57514.250,-0.562,68.000
0.048,0.001,0.018,22.339,241002.719,3.715,68.000
0.054,0.001,0.005,25.544,-39812.941,0.053,68.000
0.050,0.024,0.013,21.528,268363.094,8.400,68.000
0.051,0.007,0.012,20.198,260858.000,8.110,68.000
0.046,0.001,0.010,25.778,33690.961,1.586,68.000
0.052,0.022,0.013,21.833,233018.281,9.235,68.000
0.051,0.026,0.011,22.233,243477.875,6.755,68.000
0.057,0.001,0.012,20.768,243569.156,2.755,68.000
0.052,0.001,0.007,25.291,51704.211,0.207,68.000
0.040,0.001,0.010,22.663,51978.805,-0.099,68.000
0.051,0.006,0.015,18.538,197481.562,4.606,68.000
0.047,0.001,0.003,23.708,61554.617,-0.359,68.000
0.041,0.001,0.018,19.366,198686.469,3.821,68.000
0.052,0.001,0.021,21.031,168331.781,2.144,68.000
0.051,0.014,0.014,18.581,263530.156,7.422,68.000
0.001,0.012,0.013,21.122,161843.594,7.705,68.000
0.043,0.001,0.004,21.927,201289.094,1.641,68.000
0.051,0.017,0.014,18.863,270635.938,7.809,68.000
0.051,0.025,0.011,21.115,249137.469,5.895,68.000
0.045,0.001,0.004,22.671,164840.000,1.266,68.000
0.051,0.000,0.016,25.503,1321.344,1.159,68.000
0.050,0.014,0.012,21.494,241705.312,8.707,68.000
0.049,0.003,0.014,17.912,234109.500,6.216,68.000
0.051,0.025,0.012,22.569,263470.625,7.526,68.000
0.043,0.001,0.012,19.887,219419.688,4.638,68.000
0.002,0.011,0.012,20.071,190616.094,6.040,68.000
0.051,0.001,0.013,29.166,113122.836,2.154,68.000
0.048,0.022,0.011,19.271,284910.281,6.567,68.000
0.050,0.020,0.011,21.584,250562.031,6.830,68.000
0.045,0.000,0.004,23.044,86750.492,0.114,68.000
0.052,0.016,0.011,22.728,227794.812,7.383,68.000
0.051,0.007,0.011,19.973,266217.594,8.016,68.000
0.041,0.001,0.017,18.769,201221.875,4.202,68.000
0.048,0.016,0.011,22.022,216878.625,8.298,68.000
0.051,0.001,0.017,27.535,61808.117,0.297,68.000
0.099,0.013,0.012,20.324,200239.812,7.884,68.000
0.058,0.001,0.018,22.223,54624.227,1.148,68.000
0.057,0.001,0.012,25.824,66267.992,0.877,68.000
0.049,0.010,0.012,21.992,227708.156,7.821,68.000
0.056,0.001,0.007,23.379,106463.289,1.829,68.000
0.059,0.000,0.015,19.213,56197.883,-0.016,68.000
0.056,0.001,0.016,20.863,232586.250,3.023,68.000
0.050,0.008,0.010,20.019,271306.250,7.406,68.000
0.052,0.023,0.013,22.438,232695.594,8.621,68.000
0.048,0.010,0.013,21.485,226046.688,6.669,68.000
0.001,0.012,0.012,21.102,182465.219,6.985,68.000
0.057,0.000,0.011,24.780,25478.688,0.872,68.000
0.049,0.023,0.012,20.311,284694.469,7.965,68.000
0.041,0.001,0.013,24.003,86144.336,-0.100,68.000
0.051,0.026,0.010,20.146,260846.344,5.561,68.000
0.051,0.003,0.012,19.447,269670.531,6.312,68.000
0.044,0.001,0.005,22.309,188478.188,1.576,68.000
0.046,0.001,0.004,22.021,181119.906,1.881,68.000
0.052,0.019,0.013,21.221,228800.875,8.337,68.000
0.100,0.013,0.011,23.104,-39913.094,11.811,68.000
0.055,0.001,0.022,21.366,59311.539,0.581,68.000
0.048,0.002,0.010,19.887,250836.344,5.933,68.000
0.054,0.000,0.005,22.417,-3798.547,1.474,68.000
0.049,0.001,0.007,21.265,193867.500,2.708,68.000
0.052,0.003,0.013,18.478,255642.156,5.952,68.000
0.057,0.001,0.006,21.364,158038.875,3.530,68.000
0.045,0.001,0.017,22.163,242633.625,3.962,68.000
0.054,0.001,0.006,21.367,176198.594,2.547,68.000
0.057,0.000,0.010,24.141,45311.039,0.678,68.000
0.048,0.019,0.012,20.980,250352.969,9.547,68.000
0.048,0.016,0.011,22.367,214841.156,8.363,68.000
0.052,0.026,0.013,24.015,230173.469,9.038,68.000
0.043,0.002,0.008,18.745,203012.562,2.392,68.000
0.055,0.000,0.014,28.631,2777.672,-0.580,68.000
0.048,0.000,0.014,31.349,-12954.195,1.177,68.000
0.052,0.020,0.012,22.827,210406.469,7.663,68.000
0.049,0.015,0.013,21.309,242188.969,8.727,68.000
0.046,0.002,0.009,19.261,222388.094,3.363,68.000
0.050,0.021,0.010,21.228,256493.094,6.001,68.000
0.045,0.002,0.009,19.102,228846.250,4.732,68.000
0.051,0.011,0.013,20.364,229113.219,7.431,68.000
0.049,0.019,0.013,19.160,275899.594,9.472,68.000
0.051,0.010,0.012,21.657,233764.406,8.213,68.000
0.051,0.015,0.011,22.492,218031.250,8.277,68.000
0.052,0.008,0.013,20.222,237693.844,7.935,68.000
0.048,0.014,0.012,21.733,228853.719,9.256,68.000
0.051,0.027,0.011,22.076,246444.531,6.704,68.000
0.045,0.001,0.009,23.166,106059.789,2.104,68.000
0.057,0.001,0.012,23.150,226033.188,2.782,68.000
0.053,0.000,0.011,30.518,1471.711,2.794,68.000
0.050,0.005,0.014,17.663,212583.812,5.414,68.000
0.050,0.002,0.007,21.161,184594.969,2.525,68.000
0.053,0.000,0.014,28.925,-67344.055,0.576,68.000
0.052,0.001,0.004,23.639,120625.164,2.222,68.000
0.050,0.026,0.010,19.093,281226.281,5.236,68.000
0.058,0.001,0.018,19.328,190887.781,1.639,68.000
0.051,0.001,0.011,26.575,136185.312,2.771,68.000
0.051,0.010,0.013,21.398,223591.375,8.076,68.000
0.057,0.001,0.005,21.721,153714.531,3.489,68.000
0.049,0.002,0.019,22.321,244981.406,3.624,68.000
0.054,0.000,0.015,26.301,-47673.082,0.916,68.000
0.051,0.012,0.013,20.520,229362.875,7.931,68.000
0.044,0.001,0.014,20.956,219752.094,4.709,68.000
0.051,0.007,0.010,18.176,284211.469,6.610,68.000
0.050,0.001,0.010,26.300,103076.711,2.851,68.000
0.049,0.013,0.012,21.277,243659.719,8.604,68.000
0.051,0.016,0.011,22.510,221796.875,8.135,68.000
0.052,0.009,0.010,19.775,280520.906,7.415,68.000
0.052,0.002,0.007,21.523,193720.938,2.571,68.000
0.048,0.001,0.003,23.550,52327.445,0.039,68.000
0.044,0.001,0.004,23.397,94187.492,-0.267,68.000
0.052,0.015,0.012,21.824,225393.531,7.745,68.000
0.050,0.009,0.011,21.213,258524.344,8.276,68.000
0.051,0.001,0.004,25.242,19393.625,0.716,68.000
0.053,0.002,0.012,21.802,270771.344,4.763,68.000
0.049,0.001,0.015,25.480,219666.375,3.963,68.000
0.043,0.001,0.007,23.786,90677.742,0.186,68.000
0.049,0.004,0.012,20.813,240020.344,6.059,68.000
0.051,0.007,0.011,19.697,265008.094,7.794,68.000
0.052,0.001,0.016,24.313,227383.750,3.358,68.000
0.051,0.019,0.012,21.985,229931.156,8.233,68.000
0.055,0.000,0.016,23.786,-2976.047,0.281,68.000
0.054,0.000,0.007,22.182,22717.422,2.413,68.000
0.050,0.020,0.013,19.152,264802.688,9.073,68.000
0.050,0.016,0.013,21.671,245947.844,8.438,68.000
0.051,0.000,0.005,22.622,83699.164,1.438,68.000
0.048,0.026,0.011,19.964,294410.875,6.268,68.000
0.048,0.001,0.022,19.999,167302.844,2.405,68.000
0.051,0.012,0.010,21.179,262258.469,7.765,68.000
0.057,0.001,0.006,21.233,176469.125,3.182,68.000
0.053,0.001,0.011,28.083,68054.680,1.345,68.000
0.051,0.003,0.011,19.559,276209.719,6.275,68.000
0.050,0.006,0.013,17.875,222114.594,6.652,68.000
0.043,0.001,0.016,18.718,244392.125,4.030,68.000
0.048,0.027,0.014,17.749,267744.812,10.329,68.000
0.042,0.001,0.018,21.213,181378.250,2.788,68.000
0.055,0.001,0.003,21.636,102343.133,2.776,68.000
0.049,0.010,0.011,21.993,249533.062,8.192,68.000
0.048,0.018,0.012,22.258,227785.312,8.634,68.000
0.044,0.001,0.020,21.865,131846.969,1.543,68.000
0.044,0.002,0.009,18.557,213775.406,4.213,68.000
0.049,0.010,0.011,22.005,244683.062,8.303,68.000
0.049,0.001,0.010,22.168,202645.344,4.999,68.000
0.050,0.010,0.012,21.891,226652.781,7.987,68.000
0.050,0.014,0.010,22.510,226871.531,8.151,68.000
0.050,0.001,0.020,23.562,58757.055,0.538,68.000
0.042,0.000,0.012,27.848,-4697.531,0.563,68.000
0.049,0.001,0.004,23.777,141756.969,1.964,68.000
0.056,0.001,0.020,21.505,137763.594,0.929,68.000
0.051,0.001,0.010,26.664,109320.133,2.864,68.000
0.049,0.010,0.012,21.822,222813.219,7.216,68.000
0.040,0.001,0.014,19.571,158245.688,2.483,68.000
0.049,0.006,0.012,20.831,245074.562,7.565,68.000
0.050,0.022,0.014,19.940,270911.125,9.136,68.000
0.044,0.001,0.017,20.707,247269.219,4.005,68.000
0.051,0.012,0.014,19.364,234638.594,7.139,68.000
0.098,0.012,0.012,18.842,207688.719,7.685,68.000
0.048,0.008,0.011,21.845,243623.594,7.897,68.000
0.047,0.001,0.011,20.469,216509.000,5.478,68.000
0.050,0.022,0.011,21.124,253856.344,5.832,68.000
0.057,0.001,0.018,21.287,147101.656,1.434,68.000
0.052,0.010,0.011,20.466,259117.281,8.193,68.000
0.046,0.001,0.018,24.671,125359.945,1.166,68.000
0.053,0.000,0.011,30.718,-222.469,3.102,68.000
0.048,0.007,0.014,18.703,206849.062,6.453,68.000
0.051,0.013,0.012,21.167,236100.719,8.939,68.000
0.049,0.025,0.010,18.858,280533.594,5.754,68.000
0.045,0.002,0.013,21.566,207883.625,5.223,68.000
0.057,0.000,0.004,23.539,82668.258,3.105,68.000
0.048,0.007,0.011,20.445,244865.062,7.121,68.000
0.044,0.000,0.017,26.008,18839.258,-0.469,68.000
0.039,0.000,0.010,22.363,-28780.516,-0.471,68.000
0.050,0.023,0.013,21.261,265756.750,8.512,68.000
0.042,0.001,0.012,19.760,203390.812,3.784,68.000
0.098,0.010,0.012,18.246,210159.875,7.304,68.000
0.048,0.012,0.010,22.592,250159.469,7.902,68.000
0.051,0.001,0.014,30.748,39432.367,0.887,68.000
0.055,0.001,0.006,21.550,170136.906,2.759,68.000
0.046,0.001,0.006,24.148,90874.242,0.625,68.000
0.001,0.012,0.012,20.945,182204.969,7.458,68.000
0.058,0.000,0.011,24.874,78470.945,0.871,68.000
0.050,0.001,0.005,23.356,149352.844,2.401,68.000
0.043,0.001,0.013,21.371,209811.656,4.091,68.000
0.051,0.007,0.013,19.387,226871.344,6.957,68.000
0.050,0.001,0.015,22.670,267642.812,4.489,68.000
0.057,0.001,0.016,23.687,110957.242,1.924,68.000
0.097,0.013,0.012,21.160,189608.094,7.407,68.000
0.050,0.019,0.012,21.841,238447.594,8.761,68.000
0.054,0.000,0.011,30.468,16152.750,3.454,68.000
0.045,0.001,0.005,23.477,142291.844,1.079,68.000
0.054,0.001,0.019,21.809,192841.938,2.530,68.000
0.051,0.016,0.011,22.470,223525.844,8.019,68.000
0.050,0.000,0.012,28.307,65247.789,-0.538,68.000
0.058,0.001,0.016,20.477,142127.250,1.445,68.000
0.056,0.001,0.020,20.772,165873.812,1.776,68.000
0.049,0.022,0.012,20.835,268564.969,6.840,68.000
0.048,0.023,0.013,20.139,290614.438,8.827,68.000
0.053,0.000,0.013,28.447,14430.930,1.843,68.000
0.098,0.012,0.013,21.895,179739.625,5.898,68.000
0.052,0.017,0.012,22.494,230204.031,7.682,68.000
0.052,0.014,0.012,21.602,223340.125,7.874,68.000
0.052,0.009,0.013,20.065,220394.812,7.134,68.000
0.050,0.002,0.015,22.186,269071.062,4.571,68.000
0.045,0.000,0.022,21.615,-10783.266,2.067,68.000
0.055,0.001,0.016,22.341,194520.469,2.349,68.000
0.055,0.000,0.005,22.480,-46502.059,1.781,68.000
0.049,0.007,0.010,19.074,267203.875,6.816,68.000
0.051,0.018,0.014,17.822,271151.000,7.816,68.000
0.043,0.001,0.006,21.167,205251.031,2.024,68.000
0.051,0.026,0.011,22.170,246749.438,6.703,68.000
0.050,0.015,0.011,22.284,218850.469,8.393,68.000
0.050,0.024,0.013,21.035,270962.594,8.836,68.000
0.049,0.001,0.020,21.189,193652.406,2.946,68.000
0.049,0.002,0.014,19.408,236547.625,6.091,68.000
0.049,0.005,0.009,18.770,279741.062,5.240,68.000
0.049,0.000,0.014,31.564,-21484.883,-1.524,68.000
0.045,0.001,0.006,23.350,146744.906,1.344,68.000
0.053,0.002,0.017,21.835,261206.219,3.820,68.000
0.053,0.001,0.020,21.422,183512.344,2.408,68.000
0.058,0.001,0.019,21.644,73837.680,1.631,68.000
0.053,0.000,0.017,25.869,-32106.836,0.853,68.000
0.049,0.013,0.011,21.899,231911.906,8.845,68.000
0.001,0.013,0.013,20.826,178348.844,8.257,68.000
0.049,0.011,0.012,21.499,235371.062,7.655,68.000
0.047,0.001,0.010,20.009,246506.406,5.844,68.000
0.049,0.001,0.018,22.427,246808.656,3.664,68.000
0.045,0.002,0.012,20.477,229140.344,5.701,68.000
0.049,0.025,0.010,18.692,280407.906,5.803,68.000
0.048,0.000,0.021,24.042,-59159.219,-2.282,68.000
0.052,0.000,0.021,21.893,-47344.691,1.611,68.000
0.051,0.006,0.011,19.821,269006.375,7.607,68.000
0.052,0.009,0.013,20.679,223206.062,8.043,68.000
0.050,0.000,0.012,29.099,10355.711,1.954,68.000
0.041,0.001,0.011,25.204,-11836.594,-0.718,68.000
0.048,0.007,0.013,19.706,205062.094,6.266,68.000
0.051,0.012,0.011,21.028,246536.625,8.443,68.000
0.048,0.000,0.011,28.981,-8954.578,-1.057,68.000
0.053,0.002,0.013,23.121,251916.656,4.261,68.000
0.061,0.001,0.010,20.806,96735.633,1.225,68.000
0.057,0.001,0.004,22.194,106485.133,3.685,68.000
0.043,0.001,0.004,23.055,136371.000,0.588,68.000
0.049,0.005,0.011,20.046,264258.781,6.505,68.000
0.051,0.014,0.010,21.537,235221.406,7.740,68.000
0.043,0.000,0.008,21.210,1833.805,-0.607,68.000
0.052,0.024,0.013,22.732,242055.562,8.514,68.000
0.046,0.000,0.007,23.334,-10998.664,-0.827,68.000
0.050,0.005,0.015,17.991,204772.938,4.760,68.000
0.049,0.023,0.011,20.077,267587.438,6.082,68.000
0.046,0.000,0.021,22.321,26297.055,0.886,68.000
0.052,0.003,0.011,19.088,281005.812,6.356,68.000
0.001,0.013,0.012,20.296,178220.906,8.352,68.000
0.044,0.000,0.008,24.651,-89031.188,-1.583,68.000
0.051,0.026,0.010,20.066,265212.375,5.412,68.000
0.047,0.000,0.022,23.429,53741.727,1.098,68.000
0.097,0.013,0.013,22.435,174466.469,6.481,68.000
0.050,0.026,0.013,22.376,272982.750,8.431,68.000
0.049,0.002,0.010,19.621,256260.781,5.756,68.000
0.050,0.027,0.011,20.631,256325.938,5.811,68.000
0.052,0.003,0.011,19.405,279421.219,6.226,68.000
0.051,0.022,0.013,21.776,232949.375,8.708,68.000
0.047,0.001,0.013,23.046,222668.406,5.291,68.000
0.045,0.001,0.018,21.596,236765.531,4.000,68.000
0.044,0.001,0.017,21.127,223539.656,3.483,68.000
0.053,0.001,0.013,25.622,215162.062,3.902,68.000
0.049,0.011,0.011,22.009,258204.688,7.915,68.000
0.001,0.011,0.013,21.069,127339.883,7.298,68.000
0.051,0.018,0.014,17.999,275165.031,8.364,68.000
0.053,0.002,0.011,20.604,272373.594,5.252,68.000
0.052,0.004,0.013,17.914,252580.969,6.171,68.000
0.049,0.006,0.012,20.354,226813.719,6.834,68.000
0.048,0.001,0.007,20.876,205017.500,2.732,68.000
0.051,0.000,0.004,22.981,-99132.664,-0.225,68.000
0.050,0.018,0.010,21.664,229125.875,6.936,68.000
0.058,0.000,0.015,22.311,-77871.055,0.712,68.000
0.051,0.008,0.012,20.830,259602.125,8.526,68.000
0.055,0.001,0.018,25.469,50419.805,1.177,68.000
0.050,0.015,0.014,18.598,264248.844,7.806,68.000
0.051,0.005,0.010,18.325,293115.125,6.060,68.000
0.048,0.007,0.012,21.644,239237.812,7.749,68.000
0.058,0.001,0.012,24.637,115232.836,1.836,68.000
0.052,0.005,0.011,18.306,287250.781,6.670,68.000
0.046,0.001,0.021,21.618,123267.695,1.414,68.000
0.002,0.011,0.012,21.000,174312.656,6.405,68.000
0.054,0.000,0.014,29.038,-43582.578,-1.641,68.000
0.049,0.012,0.012,21.832,240737.906,8.509,68.000
0.059,0.001,0.007,20.175,188715.531,2.514,68.000
0.048,0.000,0.014,30.932,24593.578,0.356,68.000
0.054,0.000,0.010,25.626,55181.914,0.279,68.000
0.049,0.015,0.013,21.410,231454.812,8.830,68.000
0.051,0.010,0.011,21.071,254920.438,8.368,68.000
0.050,0.014,0.012,21.636,234762.000,8.510,68.000
0.043,0.001,0.005,21.510,208314.875,2.070,68.000
0.051,0.007,0.014,18.940,206961.906,5.881,68.000
0.052,0.001,0.013,29.346,85084.086,1.297,68.000
0.049,0.002,0.011,20.320,254894.750,6.186,68.000
0.051,0.003,0.010,18.923,283429.625,5.939,68.000
0.050,0.016,0.014,18.364,264731.781,7.803,68.000
0.048,0.023,0.012,19.700,285848.938,7.107,68.000
0.050,0.003,0.011,19.445,277816.594,6.110,68.000
0.059,0.001,0.013,21.163,137526.031,0.102,68.000
0.051,0.023,0.010,20.589,254358.438,4.709,68.000
0.050,0.002,0.007,21.014,189070.375,2.494,68.000
0.048,0.013,0.013,20.600,241022.094,7.495,68.000
0.049,0.021,0.013,20.270,263198.781,8.986,68.000
0.098,0.011,0.013,21.081,185146.094,5.135,68.000
0.050,0.000,0.005,23.708,-29675.250,0.368,68.000
0.049,0.021,0.012,20.863,264875.594,7.973,68.000
0.098,0.014,0.012,21.495,186154.969,7.907,68.000
0.050,0.011,0.013,20.616,233818.469,6.671,68.000
0.043,0.001,0.015,20.165,231109.219,3.465,68.000
0.058,0.000,0.009,20.504,19185.766,2.203,68.000
0.048,0.015,0.013,20.949,236559.344,8.907,68.000
0.048,0.003,0.012,20.424,215996.250,6.095,68.000
0.053,0.000,0.016,26.482,-12296.711,1.210,68.000
0.053,0.001,0.007,23.964,163038.750,1.943,68.000
0.048,0.025,0.011,19.431,293864.781,6.494,68.000
0.049,0.013,0.011,22.052,240794.750,8.188,68.000
0.048,0.015,0.013,20.961,237111.500,8.921,68.000
0.050,0.003,0.010,18.903,278452.188,5.634,68.000
0.043,0.000,0.011,22.805,51183.977,0.898,68.000
0.051,0.024,0.010,19.664,273240.406,4.589,68.000
0.049,0.018,0.011,21.860,229524.125,7.660,68.000
0.056,0.001,0.014,21.732,213019.000,2.957,68.000
0.056,0.001,0.019,24.205,93507.258,0.283,68.000
0.051,0.006,0.012,19.696,264718.000,7.487,68.000
0.050,0.000,0.003,24.731,-67803.359,-0.234,68.000
0.046,0.000,0.020,22.584,40307.742,-0.943,68.000
0.055,0.001,0.006,21.484,178206.906,2.622,68.000
0.051,0.018,0.014,18.245,274199.688,7.931,68.000
0.051,0.008,0.009,18.927,281556.281,6.830,68.000
0.050,0.017,0.013,22.314,236750.031,8.489,68.000
0.056,0.001,0.007,21.517,187552.438,2.754,68.000
0.000,0.013,0.012,23.975,-56558.414,14.377,68.000
0.048,0.002,0.012,20.643,241077.406,6.193,68.000
0.051,0.013,0.011,21.608,235374.094,8.661,68.000
0.051,0.018,0.013,20.095,256211.281,8.360,68.000
0.049,0.027,0.014,22.980,228397.719,8.366,68.000
0.052,0.001,0.014,23.255,239428.188,4.047,68.000
0.050,0.004,0.014,17.125,230667.125,5.985,68.000
0.048,0.002,0.014,21.279,229703.656,5.978,68.000
0.097,0.012,0.012,19.505,202659.594,7.321,68.000
0.050,0.015,0.014,18.377,265624.375,7.849,68.000
0.051,0.009,0.012,20.817,237738.875,8.248,68.000
0.048,0.005,0.012,20.920,231608.219,6.192,68.000
0.052,0.014,0.013,20.934,250625.406,8.176,68.000
0.052,0.002,0.009,20.941,247919.438,5.139,68.000
0.046,0.000,0.003,24.598,45105.258,-0.834,68.000
0.061,0.001,0.010,19.556,197933.406,1.117,68.000
0.049,0.019,0.013,20.523,256810.188,9.511,68.000
0.043,0.001,0.006,24.299,88295.789,0.225,68.000
0.044,0.000,0.003,20.697,67217.086,0.685,68.000
0.052,0.024,0.012,22.305,243921.906,6.787,68.000
0.049,0.002,0.018,21.798,260848.594,3.793,68.000
0.052,0.000,0.023,22.868,-4506.836,-0.860,68.000
0.050,0.013,0.014,19.944,242174.906,7.874,68.000
0.052,0.014,0.013,21.205,242797.812,8.370,68.000
0.049,0.001,0.018,25.905,113335.148,0.733,68.000
0.051,0.001,0.022,21.013,153358.406,2.013,68.000
0.047,0.000,0.007,23.488,-16565.297,0.775,68.000
0.049,0.016,0.013,22.207,238321.094,8.997,68.000
0.051,0.016,0.013,21.801,243710.406,7.979,68.000
0.048,0.012,0.013,21.018,231632.625,7.012,68.000
0.054,0.000,0.019,22.478,45418.617,1.613,68.000
0.049,0.010,0.014,19.608,239093.156,6.218,68.000
0.052,0.027,0.014,22.303,217795.594,11.979,68.000
0.051,0.003,0.014,18.341,243794.938,5.748,68.000
0.061,0.001,0.010,19.220,171415.500,0.181,68.000
0.050,0.020,0.011,21.091,258765.938,6.695,68.000
0.048,0.024,0.010,18.605,288133.344,6.030,68.000
0.051,0.014,0.011,21.657,228416.031,8.253,68.000
0.047,0.001,0.003,22.352,143040.562,0.957,68.000
0.049,0.003,0.014,18.777,228226.125,5.994,68.000
0.050,0.009,0.014,19.211,231370.438,6.136,68.000
0.042,0.001,0.010,20.265,150128.281,2.345,68.000
0.049,0.006,0.013,19.393,220470.688,6.965,68.000
0.044,0.002,0.009,18.673,209322.781,3.268,68.000
0.049,0.003,0.010,18.969,275767.344,5.621,68.000
0.049,0.003,0.010,19.103,266853.531,5.649,68.000
0.001,0.012,0.012,21.257,170491.344,7.348,68.000
0.001,0.013,0.013,20.923,140657.844,7.982,68.000
0.050,0.001,0.007,22.926,156971.281,2.055,68.000
0.050,0.018,0.010,21.877,223256.500,6.960,68.000
0.050,0.007,0.011,19.719,264982.344,7.565,68.000
0.054,0.001,0.012,28.233,93409.742,1.177,68.000
0.046,0.000,0.017,26.600,108941.242,0.442,68.000
0.045,0.001,0.004,24.137,96928.867,0.161,68.000
0.048,0.002,0.013,19.983,222124.719,6.421,68.000
0.052,0.000,0.017,24.520,24175.156,0.120,68.000
0.051,0.001,0.019,22.267,214552.625,3.134,68.000
0.048,0.021,0.012,20.197,269145.469,8.590,68.000
0.053,0.000,0.019,25.633,9050.031,-0.148,68.000
0.044,0.001,0.013,21.820,213220.688,4.467,68.000
0.049,0.026,0.012,21.955,282278.406,7.822,68.000
0.047,0.000,0.013,31.608,-34372.945,0.379,68.000
0.055,0.002,0.017,21.684,246759.812,3.445,68.000
0.059,0.001,0.011,20.672,199475.531,1.126,68.000
0.048,0.008,0.013,21.081,219576.750,7.326,68.000
0.049,0.006,0.012,21.046,253896.688,7.387,68.000
0.042,0.001,0.013,27.392,-29603.336,-1.887,68.000
