X,Y,Z,Temperature_C,Pressure_Pa,V_Mag_ms,Power_W_Input
0.050,0.001,0.019,22.626,110440.305,0.414,60.000
0.051,0.005,0.014,24.594,99667.555,3.367,60.000
0.048,0.001,0.008,21.352,96317.586,0.741,60.000
0.052,0.000,0.018,22.793,-13809.297,0.973,60.000
0.054,0.001,0.019,19.945,96414.102,0.676,60.000
0.051,0.003,0.011,22.657,137311.531,2.690,60.000
0.053,0.002,0.014,23.646,172151.812,1.515,60.000
0.059,0.000,0.016,21.567,71586.398,1.585,60.000
0.048,0.020,0.011,19.037,132530.969,6.431,60.000
0.050,0.026,0.010,21.646,114305.320,5.368,60.000
0.059,0.001,0.010,20.022,99235.867,-0.694,60.000
0.051,0.018,0.011,19.720,125725.398,7.003,60.000
0.050,0.022,0.014,18.963,87320.055,5.174,60.000
0.052,0.019,0.012,19.549,122550.430,6.637,60.000
0.047,0.002,0.012,22.390,168210.844,3.479,60.000
0.049,0.005,0.015,22.046,106727.383,2.859,60.000
0.051,0.022,0.012,18.892,112721.320,6.123,60.000
0.050,0.005,0.013,21.392,115099.680,3.295,60.000
0.056,0.000,0.020,21.192,-54438.070,3.693,60.000
0.049,0.005,0.011,20.394,133019.625,4.100,60.000
0.050,0.022,0.013,19.423,117172.461,5.842,60.000
0.053,0.000,0.010,33.336,-19121.406,-0.044,60.000
0.051,0.001,0.014,30.542,71338.867,-0.899,60.000
0.048,0.010,0.011,20.497,99887.336,4.953,60.000
0.049,0.022,0.013,19.412,112737.305,5.725,60.000
0.051,0.008,0.010,19.453,106092.117,3.854,60.000
0.051,0.008,0.015,22.327,91049.133,3.588,60.000
0.044,0.001,0.019,21.513,55911.758,-0.809,60.000
0.048,0.001,0.014,27.344,73510.664,-0.403,60.000
0.051,0.009,0.012,20.449,117825.930,3.656,60.000
0.051,0.001,0.009,22.067,125243.008,0.844,60.000
0.050,0.017,0.012,19.372,134310.750,7.186,60.000
0.057,0.001,0.010,20.161,124259.930,1.537,60.000
0.052,0.001,0.004,22.813,75717.602,0.397,60.000
0.050,0.022,0.010,20.511,94986.477,6.109,60.000
0.049,0.009,0.014,18.122,99004.680,3.742,60.000
0.052,0.019,0.012,19.379,122828.789,6.592,60.000
0.052,0.009,0.013,21.996,91389.414,2.975,60.000
0.049,0.022,0.013,19.329,119745.570,6.039,60.000
0.041,0.001,0.007,22.684,79810.117,1.872,60.000
0.049,0.025,0.012,19.818,122870.898,6.609,60.000
0.053,0.000,0.018,23.947,-12021.625,-0.390,60.000
0.051,0.013,0.011,24.749,158971.344,5.096,60.000
0.050,0.016,0.014,19.797,99125.680,5.552,60.000
0.052,0.002,0.013,23.668,174979.375,3.049,60.000
0.057,0.001,0.012,24.108,36649.055,-0.157,60.000
0.053,0.001,0.010,28.640,23968.398,0.107,60.000
0.059,0.001,0.014,20.763,109579.289,-1.132,60.000
0.045,0.000,0.005,21.348,54311.648,-0.545,60.000
0.045,0.001,0.009,21.891,79753.055,1.097,60.000
0.049,0.017,0.014,18.366,105048.414,6.242,60.000
0.056,0.000,0.007,24.548,547.211,0.322,60.000
0.047,0.001,0.011,24.005,147214.219,2.708,60.000
0.049,0.009,0.013,18.731,117899.055,3.578,60.000
0.057,0.001,0.016,24.700,81157.820,-1.575,60.000
0.056,0.001,0.021,15.611,87786.945,0.974,60.000
0.049,0.000,0.013,34.873,4097.289,1.568,60.000
0.049,0.025,0.013,19.179,106892.164,6.390,60.000
0.056,0.001,0.016,23.539,114071.289,-0.562,60.000
0.057,0.000,0.008,25.389,-19177.633,-0.445,60.000
0.052,0.001,0.005,21.987,79798.492,0.367,60.000
0.051,0.001,0.021,18.123,87043.039,1.185,60.000
0.052,0.013,0.014,22.019,105407.039,4.136,60.000
0.058,0.001,0.012,20.050,120595.758,-0.274,60.000
0.049,0.005,0.012,19.180,131319.375,3.407,60.000
0.055,0.002,0.012,23.739,127673.383,1.064,60.000
0.051,0.015,0.010,21.728,110354.070,5.371,60.000
0.002,0.013,0.011,20.927,122419.992,4.019,60.000
0.051,0.007,0.013,20.617,98168.039,2.831,60.000
0.001,0.013,0.011,20.958,120090.648,3.546,60.000
0.042,0.001,0.010,20.852,71780.508,1.848,60.000
0.053,0.000,0.022,19.023,-7245.672,2.006,60.000
0.041,0.001,0.007,22.586,80135.852,1.771,60.000
0.049,0.004,0.014,22.028,153985.719,2.547,60.000
0.001,0.013,0.013,23.399,96323.227,3.928,60.000
0.044,0.000,0.017,22.148,5271.672,0.031,60.000
0.041,0.000,0.012,25.625,-42834.945,-1.603,60.000
0.053,0.000,0.010,29.734,-5216.492,-1.130,60.000
0.048,0.025,0.013,19.221,108346.430,6.735,60.000
0.050,0.018,0.013,19.656,108465.820,6.103,60.000
0.049,0.021,0.013,18.862,127381.352,6.194,60.000
0.054,0.001,0.020,17.942,91185.617,0.957,60.000
0.058,0.000,0.013,25.358,34150.508,0.671,60.000
0.049,0.017,0.012,19.151,132816.438,7.119,60.000
0.049,0.006,0.011,18.682,122063.211,4.165,60.000
0.043,0.001,0.015,19.587,101305.477,0.569,60.000
0.050,0.002,0.017,24.684,139153.406,1.238,60.000
0.043,0.001,0.004,22.253,104678.445,0.776,60.000
0.051,0.007,0.012,19.605,92650.367,3.283,60.000
0.041,0.001,0.014,20.232,43508.211,0.467,60.000
0.047,0.001,0.008,22.468,75297.492,0.600,60.000
0.049,0.010,0.013,19.242,119045.070,3.734,60.000
0.049,0.005,0.014,21.801,137329.000,2.962,60.000
0.045,0.001,0.019,20.212,117611.242,0.246,60.000
0.050,0.018,0.014,18.998,95907.539,5.348,60.000
0.002,0.013,0.011,20.895,131296.562,4.350,60.000
0.052,0.002,0.010,21.897,136196.688,0.850,60.000
0.098,0.012,0.010,20.308,60748.008,6.347,60.000
0.048,0.005,0.012,19.859,135250.406,3.419,60.000
0.048,0.010,0.010,20.101,105457.055,4.874,60.000
0.000,0.012,0.012,23.394,66614.242,3.903,60.000
0.045,0.002,0.007,21.837,71725.680,1.201,60.000
0.049,0.014,0.013,21.189,126299.195,6.138,60.000
0.052,0.017,0.012,19.956,124261.992,6.678,60.000
0.048,0.002,0.005,22.121,81158.289,0.519,60.000
0.053,0.000,0.002,19.684,6205.938,-0.167,60.000
0.051,0.008,0.012,19.645,104036.555,3.531,60.000
0.055,0.001,0.009,22.862,113588.867,0.785,60.000
0.050,0.003,0.010,20.948,125764.414,1.792,60.000
0.048,0.020,0.012,18.593,138759.125,6.334,60.000
0.048,0.002,0.016,23.067,152431.438,1.519,60.000
0.048,0.004,0.011,20.812,133511.312,3.556,60.000
0.055,0.000,0.017,24.177,7575.398,0.100,60.000
0.042,0.001,0.017,18.482,86851.820,1.130,60.000
0.050,0.020,0.012,19.508,124953.898,6.378,60.000
0.042,0.001,0.010,21.509,64280.836,1.354,60.000
0.050,0.001,0.023,17.357,69973.070,1.134,60.000
0.054,0.001,0.003,20.650,80938.602,1.756,60.000
0.052,0.024,0.013,19.133,89328.742,6.076,60.000
0.052,0.011,0.012,24.616,166346.031,4.500,60.000
0.043,0.000,0.005,21.311,73106.867,-0.833,60.000
0.045,0.000,0.007,24.316,-6757.570,0.743,60.000
0.045,0.001,0.020,21.712,30035.727,-0.697,60.000
0.056,0.001,0.005,20.855,98200.508,2.132,60.000
0.051,0.020,0.011,19.198,122950.477,6.952,60.000
0.050,0.001,0.006,22.610,74308.102,-0.428,60.000
0.048,0.001,0.010,22.564,111547.086,1.205,60.000
0.058,0.001,0.012,21.248,96199.758,0.137,60.000
0.051,0.026,0.012,19.638,84521.367,6.323,60.000
0.052,0.023,0.012,18.917,105918.477,6.193,60.000
0.049,0.015,0.013,19.634,112231.711,6.290,60.000
0.043,0.000,0.012,30.927,1047.852,0.764,60.000
0.050,0.001,0.022,19.385,26355.609,0.146,60.000
0.044,0.001,0.018,19.557,107853.242,0.632,60.000
0.049,0.019,0.014,19.029,97745.164,5.458,60.000
0.050,0.020,0.011,19.199,125742.164,6.833,60.000
0.049,0.013,0.013,19.799,106889.086,4.876,60.000
0.050,0.000,0.019,22.740,12074.414,-0.303,60.000
0.054,0.000,0.010,26.427,12513.531,-0.702,60.000
0.049,0.021,0.012,18.996,130860.680,6.089,60.000
0.055,0.000,0.007,23.803,18519.156,0.689,60.000
0.049,0.017,0.012,19.103,134633.656,7.182,60.000
0.049,0.005,0.012,20.437,144100.125,3.629,60.000
0.048,0.002,0.015,22.019,172622.594,2.292,60.000
0.053,0.001,0.006,23.435,76411.586,0.373,60.000
0.049,0.001,0.009,24.083,77464.008,0.411,60.000
0.050,0.021,0.014,19.684,92821.867,5.000,60.000
0.049,0.016,0.011,19.623,139701.375,6.902,60.000
0.050,0.003,0.010,21.284,124687.695,1.795,60.000
0.052,0.016,0.013,20.749,108713.242,6.133,60.000
0.053,0.001,0.016,25.563,134718.875,0.316,60.000
0.049,0.008,0.012,17.318,87781.023,4.286,60.000
0.055,0.001,0.018,21.363,124132.477,0.749,60.000
0.044,0.000,0.019,19.138,-16360.297,0.003,60.000
0.048,0.021,0.013,18.766,119058.289,6.143,60.000
0.051,0.005,0.010,20.299,141207.625,3.604,60.000
0.047,0.001,0.017,22.446,139540.406,0.766,60.000
0.049,0.015,0.014,18.049,92813.242,5.800,60.000
0.049,0.020,0.013,19.299,130920.789,6.404,60.000
0.050,0.022,0.012,18.919,123827.383,6.177,60.000
0.048,0.027,0.012,20.771,104968.383,7.165,60.000
0.051,0.007,0.011,18.569,117494.898,4.419,60.000
0.056,0.002,0.008,21.816,105182.867,1.939,60.000
0.048,0.015,0.013,19.917,125177.727,6.132,60.000
0.052,0.002,0.009,21.679,139495.938,1.044,60.000
0.048,0.002,0.007,21.161,97998.898,0.814,60.000
0.051,0.009,0.011,20.088,103942.648,4.504,60.000
0.002,0.013,0.013,23.000,106681.883,4.184,60.000
0.000,0.013,0.011,23.737,-1473.023,5.378,60.000
0.053,0.001,0.017,24.360,128970.211,0.469,60.000
0.043,0.001,0.007,24.328,29888.164,-0.531,60.000
0.053,0.001,0.007,22.470,92183.586,1.128,60.000
0.051,0.018,0.011,19.258,105744.430,6.739,60.000
0.049,0.009,0.010,19.674,109600.914,5.172,60.000
0.058,0.001,0.018,17.220,119146.258,1.042,60.000
0.052,0.010,0.014,22.099,84351.836,3.391,60.000
0.049,0.022,0.011,19.220,127617.258,6.802,60.000
0.048,0.001,0.007,21.875,84662.008,0.528,60.000
0.052,0.001,0.008,23.026,97217.039,0.780,60.000
0.051,0.018,0.011,19.245,104929.961,6.777,60.000
0.050,0.003,0.014,23.569,150311.000,3.085,60.000
0.047,0.001,0.016,23.281,127542.711,-0.153,60.000
0.052,0.008,0.014,22.717,81418.977,3.405,60.000
0.050,0.025,0.011,20.047,124113.227,6.467,60.000
0.050,0.008,0.010,20.139,109691.180,4.156,60.000
0.050,0.001,0.016,25.898,134664.562,0.148,60.000
0.048,0.012,0.010,20.863,120063.852,4.360,60.000
0.047,0.001,0.018,23.362,118614.414,0.105,60.000
0.048,0.000,0.020,21.351,15570.250,0.398,60.000
0.050,0.020,0.010,19.576,90890.477,6.260,60.000
0.048,0.013,0.012,20.790,149628.625,5.800,60.000
0.098,0.012,0.013,21.342,75299.023,3.590,60.000
0.055,0.000,0.011,28.541,-33561.891,-1.261,60.000
0.044,0.001,0.021,19.027,97935.992,0.765,60.000
0.060,0.001,0.010,19.527,61098.039,-0.133,60.000
0.053,0.001,0.018,21.196,116755.695,0.840,60.000
0.052,0.001,0.014,24.449,176825.875,1.856,60.000
0.044,0.001,0.006,23.967,43241.898,0.025,60.000
0.057,0.001,0.011,18.814,133945.719,1.440,60.000
0.049,0.001,0.006,21.781,83008.711,0.145,60.000
0.044,0.001,0.006,23.853,46302.242,-0.047,60.000
0.044,0.000,0.016,24.722,183.430,-0.996,60.000
0.048,0.013,0.013,19.273,105490.883,4.867,60.000
0.050,0.000,0.018,25.635,-13734.633,-1.512,60.000
0.052,0.002,0.010,22.155,123597.711,1.101,60.000
0.051,0.010,0.011,20.827,102343.945,4.594,60.000
0.049,0.007,0.014,19.526,104540.008,3.313,60.000
0.050,0.001,0.014,30.351,44742.539,-0.499,60.000
0.054,0.001,0.019,20.157,105864.445,0.880,60.000
0.051,0.020,0.013,20.109,116817.258,6.053,60.000
0.052,0.026,0.013,18.994,78554.617,5.559,60.000
0.051,0.002,0.008,21.559,117610.758,0.804,60.000
0.048,0.019,0.012,18.366,151472.000,6.718,60.000
0.059,0.001,0.006,25.111,5533.461,1.138,60.000
0.051,0.014,0.014,20.895,90999.867,4.175,60.000
0.052,0.001,0.021,18.714,48255.414,0.540,60.000
0.050,0.006,0.011,18.089,114001.102,4.422,60.000
0.046,0.001,0.004,22.433,84505.383,0.080,60.000
0.051,0.008,0.013,19.775,104020.898,3.132,60.000
0.051,0.024,0.014,18.478,90297.867,5.566,60.000
0.052,0.011,0.012,24.396,164919.844,4.681,60.000
0.048,0.010,0.014,17.954,99055.180,4.302,60.000
0.058,0.001,0.010,19.686,109302.773,0.606,60.000
0.046,0.000,0.008,32.235,41606.711,3.333,60.000
0.098,0.014,0.012,22.821,56533.367,3.252,60.000
0.055,0.001,0.018,20.841,103037.695,0.359,60.000
0.044,0.001,0.005,22.792,85903.305,0.836,60.000
0.049,0.023,0.011,19.418,124465.664,6.692,60.000
0.097,0.011,0.013,21.102,73919.414,3.572,60.000
0.049,0.001,0.002,22.544,5048.617,-0.985,60.000
0.052,0.001,0.011,30.007,25972.492,-0.003,60.000
0.045,0.000,0.012,28.133,-83097.242,-2.810,60.000
0.052,0.002,0.011,23.698,132160.688,1.893,60.000
0.047,0.002,0.011,23.089,127344.164,2.184,60.000
0.055,0.001,0.014,23.818,156352.312,-0.244,60.000
0.051,0.002,0.010,21.504,126346.242,1.232,60.000
0.050,0.023,0.013,19.101,101273.586,5.738,60.000
0.049,0.003,0.013,22.383,176168.000,2.646,60.000
0.054,0.000,0.017,24.943,18678.273,0.197,60.000
0.050,0.000,0.007,25.869,-18019.750,0.191,60.000
0.049,0.007,0.014,20.053,97419.367,3.309,60.000
0.050,0.021,0.014,19.419,84389.539,4.902,60.000
0.050,0.014,0.011,22.816,148487.375,6.012,60.000
0.052,0.001,0.019,20.525,106766.273,0.849,60.000
0.052,0.019,0.012,19.182,123165.289,6.788,60.000
0.052,0.001,0.019,23.446,30880.508,-0.943,60.000
0.047,0.001,0.015,28.054,13312.797,-2.054,60.000
0.055,0.001,0.005,21.025,92980.680,1.832,60.000
0.049,0.021,0.011,19.034,131615.750,6.856,60.000
0.053,0.001,0.009,24.797,64272.805,0.433,60.000
0.040,0.001,0.010,20.176,72892.711,1.333,60.000
0.056,0.000,0.006,23.210,-11625.977,-0.570,60.000
0.050,0.008,0.012,18.018,92447.008,4.102,60.000
0.048,0.010,0.011,20.317,94679.633,5.295,60.000
0.047,0.001,0.015,29.868,-52156.711,-4.132,60.000
0.041,0.001,0.015,21.554,9876.883,-0.479,60.000
0.051,0.000,0.009,28.453,-40778.328,-0.294,60.000
0.048,0.026,0.011,20.481,138884.812,6.599,60.000
0.050,0.000,0.017,28.683,-39352.867,-2.510,60.000
0.048,0.007,0.013,16.205,102487.508,3.140,60.000
0.049,0.013,0.013,20.608,108824.695,4.884,60.000
0.051,0.004,0.014,24.722,140102.031,3.324,60.000
0.050,0.022,0.013,19.255,107666.336,5.681,60.000
0.048,0.001,0.014,24.479,157986.125,0.925,60.000
0.051,0.013,0.013,22.634,116997.508,5.210,60.000
0.048,0.005,0.014,17.884,121836.883,2.693,60.000
0.048,0.010,0.012,19.328,99203.586,4.017,60.000
0.051,0.022,0.010,20.146,93536.727,6.287,60.000
0.046,0.001,0.016,21.519,138571.375,0.501,60.000
0.044,0.000,0.014,33.255,-25575.461,-0.073,60.000
0.055,0.001,0.010,22.030,138984.688,0.855,60.000
0.048,0.024,0.011,19.590,134096.750,6.858,60.000
0.056,0.001,0.012,23.087,95534.805,0.333,60.000
0.052,0.018,0.014,20.682,95138.680,5.318,60.000
0.051,0.001,0.021,18.069,94794.789,1.237,60.000
0.052,0.000,0.014,34.317,-56899.398,-1.609,60.000
0.044,0.001,0.020,21.909,15487.195,-1.404,60.000
0.050,0.002,0.010,21.580,117867.305,1.531,60.000
0.059,0.001,0.013,20.217,112979.867,-1.019,60.000
0.048,0.018,0.012,18.539,146532.781,7.012,60.000
0.048,0.009,0.011,19.484,88153.352,5.783,60.000
0.042,0.001,0.016,22.124,45981.336,-0.432,60.000
0.048,0.004,0.010,21.545,132396.469,2.580,60.000
0.049,0.021,0.013,19.154,119285.508,5.909,60.000
0.049,0.018,0.012,19.167,141067.719,6.920,60.000
0.049,0.018,0.011,19.057,146425.656,6.855,60.000
0.057,0.001,0.016,22.873,120483.961,-0.433,60.000
0.050,0.024,0.011,19.493,120596.008,6.675,60.000
0.001,0.013,0.013,23.176,90358.742,4.061,60.000
0.045,0.001,0.014,25.371,45571.914,-0.956,60.000
0.001,0.011,0.011,21.021,96351.492,3.292,60.000
0.051,0.000,0.013,31.987,-12275.805,-1.232,60.000
0.049,0.025,0.013,19.058,107371.914,6.501,60.000
0.045,0.001,0.007,24.582,8315.984,-0.397,60.000
0.053,0.000,0.012,34.410,-71751.781,-0.667,60.000
0.052,0.000,0.022,18.374,-1452.508,2.054,60.000
0.048,0.001,0.003,21.385,73348.898,-0.043,60.000
0.048,0.010,0.013,18.719,119338.680,3.978,60.000
0.050,0.002,0.014,23.039,178016.094,2.954,60.000
0.045,0.001,0.003,23.068,61580.242,-0.377,60.000
0.051,0.009,0.013,20.957,94973.758,3.070,60.000
0.050,0.001,0.019,22.841,46457.414,-0.569,60.000
0.052,0.005,0.011,21.701,134655.719,2.087,60.000
0.049,0.021,0.012,18.808,129776.477,6.140,60.000
0.059,0.000,0.015,21.646,-29977.148,-1.263,60.000
0.048,0.002,0.009,21.365,114589.008,1.089,60.000
0.049,0.003,0.014,22.690,163330.812,2.509,60.000
0.050,0.000,0.023,20.581,-34144.102,5.321,60.000
0.047,0.001,0.021,20.212,99829.820,0.574,60.000
0.058,0.000,0.015,24.363,14260.586,1.242,60.000
0.049,0.002,0.011,23.090,136041.969,2.841,60.000
0.048,0.000,0.009,30.030,-28922.578,-0.779,60.000
0.052,0.005,0.011,22.024,137633.875,2.331,60.000
0.047,0.001,0.006,22.813,78771.617,0.066,60.000
0.052,0.015,0.011,21.099,125057.680,6.315,60.000
0.047,0.001,0.017,22.742,134859.562,0.166,60.000
0.053,0.001,0.009,22.081,136090.062,0.834,60.000
0.052,0.010,0.012,23.787,144616.062,3.629,60.000
0.047,0.000,0.008,31.159,43035.102,3.788,60.000
0.050,0.014,0.014,19.790,101889.602,5.111,60.000
0.051,0.006,0.014,23.201,98374.586,3.240,60.000
0.098,0.011,0.012,19.793,77180.570,4.934,60.000
0.052,0.019,0.011,19.468,116768.242,6.790,60.000
0.054,0.000,0.022,17.013,18978.773,2.012,60.000
0.050,0.027,0.012,19.902,96358.383,6.735,60.000
0.043,0.001,0.012,25.699,36181.383,-0.562,60.000
0.047,0.001,0.022,17.390,57438.445,1.043,60.000
0.041,0.000,0.008,21.845,23955.906,2.845,60.000
0.050,0.012,0.013,21.475,116142.977,4.453,60.000
0.048,0.006,0.012,18.340,108530.773,3.704,60.000
0.049,0.007,0.011,17.184,103344.695,5.312,60.000
0.043,0.001,0.005,22.727,95285.352,0.719,60.000
0.050,0.008,0.015,21.352,91173.883,3.496,60.000
0.057,0.001,0.011,19.041,140219.344,1.553,60.000
0.053,0.002,0.014,24.565,166792.406,1.299,60.000
0.046,0.000,0.020,19.887,7463.961,0.043,60.000
0.049,0.011,0.011,21.223,121254.102,4.361,60.000
0.057,0.001,0.013,23.579,40381.852,-1.203,60.000
0.045,0.001,0.018,23.354,104808.727,-0.469,60.000
0.048,0.011,0.011,21.032,113499.227,4.923,60.000
0.002,0.014,0.013,22.756,112096.211,4.342,60.000
0.050,0.002,0.009,20.665,124266.789,1.258,60.000
0.049,0.026,0.013,19.069,93774.992,6.731,60.000
0.049,0.011,0.013,19.913,120101.914,4.361,60.000
0.045,0.001,0.008,22.217,70509.070,1.234,60.000
0.051,0.017,0.012,19.913,125271.930,6.918,60.000
0.049,0.005,0.011,19.431,128951.289,4.160,60.000
0.047,0.001,0.002,21.622,72368.945,-0.115,60.000
0.050,0.025,0.013,19.143,96668.492,6.231,60.000
0.056,0.001,0.007,23.056,98225.117,1.291,60.000
0.052,0.012,0.013,23.948,123902.773,4.505,60.000
0.047,0.001,0.014,24.537,124627.570,-0.063,60.000
0.050,0.015,0.010,20.117,114931.148,6.157,60.000
0.049,0.001,0.019,23.458,29043.133,-0.945,60.000
0.058,0.000,0.007,23.676,1001.227,2.142,60.000
0.051,0.022,0.011,19.939,101720.320,6.554,60.000
0.049,0.023,0.014,18.968,93978.945,5.615,60.000
0.051,0.026,0.013,19.278,88355.602,6.154,60.000
0.050,0.014,0.011,22.760,140812.500,5.482,60.000
0.061,0.001,0.013,17.752,158804.906,-0.442,60.000
0.049,0.004,0.011,21.083,138859.438,3.192,60.000
0.049,0.007,0.014,18.823,96852.727,3.197,60.000
0.051,0.002,0.018,21.427,111255.242,0.726,60.000
0.047,0.001,0.019,20.178,132372.062,0.816,60.000
0.051,0.020,0.013,19.846,114687.367,6.191,60.000
0.052,0.000,0.007,24.478,4482.938,-0.194,60.000
0.056,0.000,0.017,21.849,14793.539,-0.427,60.000
0.052,0.009,0.011,21.581,116086.727,4.029,60.000
0.051,0.022,0.010,20.642,93622.508,5.997,60.000
0.041,0.001,0.008,22.928,85470.367,1.449,60.000
0.046,0.000,0.010,30.195,-22904.000,0.521,60.000
0.055,0.001,0.010,23.034,113048.758,0.257,60.000
0.050,0.008,0.011,18.924,93505.102,5.050,60.000
0.050,0.025,0.014,18.489,83857.117,5.707,60.000
0.059,0.001,0.009,19.921,113643.758,0.894,60.000
0.050,0.007,0.012,18.459,99592.586,3.729,60.000
0.059,0.000,0.011,23.644,39752.133,1.328,60.000
0.052,0.001,0.022,17.685,25780.602,0.583,60.000
0.055,0.001,0.009,21.958,135937.406,0.911,60.000
0.002,0.012,0.012,22.049,120139.258,4.172,60.000
0.049,0.013,0.014,19.576,103739.586,4.876,60.000
0.042,0.000,0.016,22.632,-18540.484,-1.055,60.000
0.051,0.011,0.014,21.157,99035.133,4.155,60.000
0.045,0.000,0.020,19.671,-10314.680,1.151,60.000
0.057,0.000,0.006,23.738,-1743.727,0.290,60.000
0.051,0.027,0.014,19.234,25996.055,5.288,60.000
0.044,0.002,0.012,21.543,141340.375,2.151,60.000
0.050,0.026,0.014,18.730,80898.602,5.812,60.000
0.051,0.000,0.007,24.969,-23234.445,-0.135,60.000
0.059,0.001,0.015,21.007,62217.492,-0.099,60.000
0.040,0.001,0.017,19.737,28425.883,1.454,60.000
0.050,0.002,0.016,24.416,144826.594,1.548,60.000
0.057,0.001,0.017,20.311,123253.711,0.247,60.000
0.058,0.001,0.008,22.944,85659.742,0.613,60.000
0.053,0.000,0.019,20.867,-17870.320,0.615,60.000
0.045,0.002,0.008,21.483,72481.523,1.653,60.000
0.051,0.018,0.013,20.251,118434.836,6.474,60.000
0.050,0.001,0.006,23.719,51168.586,-0.437,60.000
0.049,0.002,0.010,21.910,117003.633,1.400,60.000
0.050,0.011,0.013,21.287,113830.086,3.803,60.000
0.058,0.001,0.015,23.899,26898.820,-0.400,60.000
0.051,0.018,0.010,19.632,91939.477,6.718,60.000
0.052,0.001,0.018,22.573,104283.945,0.363,60.000
0.049,0.022,0.013,19.339,124304.148,6.271,60.000
0.046,0.000,0.002,20.255,58717.492,-0.428,60.000
0.050,0.001,0.022,17.377,84900.070,1.416,60.000
0.049,0.021,0.014,19.052,109102.086,5.706,60.000
0.050,0.014,0.011,23.104,146282.625,5.619,60.000
0.052,0.013,0.011,23.616,149606.500,5.093,60.000
0.045,0.001,0.010,23.699,72227.617,1.075,60.000
0.053,0.001,0.020,19.240,89546.602,0.886,60.000
0.044,0.000,0.007,24.297,18017.008,1.718,60.000
0.045,0.001,0.022,19.058,88891.039,0.882,60.000
0.050,0.001,0.020,18.371,107635.477,1.416,60.000
0.048,0.018,0.012,18.679,138788.406,7.085,60.000
0.054,0.001,0.007,22.441,99373.508,1.397,60.000
0.098,0.013,0.013,22.129,67512.820,3.285,60.000
0.050,0.018,0.013,19.854,125592.555,6.645,60.000
0.049,0.020,0.012,18.870,138509.562,6.616,60.000
0.100,0.011,0.012,21.176,-86119.047,6.297,60.000
0.052,0.003,0.011,22.737,127020.805,2.029,60.000
0.049,0.023,0.010,20.391,111479.836,6.389,60.000
0.048,0.010,0.011,20.590,97556.195,4.898,60.000
0.049,0.022,0.014,19.042,101509.617,5.641,60.000
0.052,0.009,0.013,22.565,104156.414,2.790,60.000
0.053,0.001,0.012,28.690,80438.383,-0.644,60.000
0.055,0.001,0.005,23.122,58300.477,0.368,60.000
0.055,0.000,0.003,23.973,-103299.555,-2.767,60.000
0.057,0.000,0.010,27.137,13004.359,-1.967,60.000
0.050,0.022,0.011,19.011,126957.352,6.864,60.000
0.001,0.011,0.012,22.910,98178.414,4.165,60.000
0.051,0.022,0.013,19.193,104523.805,5.914,60.000
0.002,0.012,0.012,22.624,114077.023,4.003,60.000
0.059,0.001,0.015,19.216,122025.398,-0.629,60.000
0.051,0.019,0.013,20.243,115277.648,5.993,60.000
0.049,0.022,0.012,18.758,128974.695,6.345,60.000
0.051,0.019,0.010,19.667,92945.758,6.379,60.000
0.053,0.001,0.013,24.012,160803.125,1.523,60.000
0.045,0.000,0.013,29.972,-20687.594,0.402,60.000
0.046,0.001,0.015,27.823,5748.922,-2.533,60.000
0.046,0.001,0.018,25.644,94679.320,-0.799,60.000
0.041,0.001,0.009,21.437,75664.977,1.791,60.000
0.058,0.001,0.010,17.844,132624.156,0.938,60.000
0.050,0.001,0.012,26.218,143921.375,1.855,60.000
0.050,0.025,0.011,20.706,122411.336,6.177,60.000
0.051,0.011,0.010,21.304,116543.789,3.683,60.000
0.041,0.001,0.008,22.478,81217.508,2.142,60.000
0.048,0.025,0.012,19.981,132596.500,6.733,60.000
0.058,0.001,0.007,21.063,111937.227,2.543,60.000
0.052,0.001,0.006,23.876,44827.773,-0.169,60.000
0.047,0.001,0.005,23.322,69607.695,0.083,60.000
0.052,0.002,0.015,24.688,161977.062,1.538,60.000
0.050,0.002,0.018,22.549,118724.242,0.641,60.000
0.048,0.010,0.012,20.299,113759.852,4.465,60.000
0.053,0.002,0.011,23.758,125300.414,1.053,60.000
0.049,0.002,0.014,22.618,172705.219,3.032,60.000
0.050,0.007,0.010,19.848,124138.852,4.098,60.000
0.050,0.009,0.011,19.316,101438.039,4.703,60.000
0.057,0.000,0.009,27.753,-49207.555,-0.192,60.000
0.055,0.001,0.014,24.483,143334.812,-0.979,60.000
0.042,0.001,0.014,21.685,26950.133,-0.825,60.000
0.048,0.015,0.012,19.654,130978.633,6.511,60.000
0.048,0.018,0.011,19.171,149900.969,6.855,60.000
0.045,0.000,0.009,25.871,-44472.477,1.121,60.000
0.051,0.014,0.013,21.916,124942.836,6.175,60.000
0.059,0.001,0.006,20.330,106577.617,3.435,60.000
0.044,0.001,0.003,22.189,106332.711,0.465,60.000
0.044,0.000,0.006,21.873,41574.070,-1.368,60.000
0.048,0.001,0.018,24.260,105986.898,-0.291,60.000
0.051,0.009,0.011,19.617,110531.180,4.158,60.000
0.100,0.013,0.011,24.977,8380.977,9.897,60.000
0.053,0.001,0.012,24.560,156282.156,1.340,60.000
0.055,0.000,0.014,27.929,43737.227,0.878,60.000
0.053,0.002,0.013,25.033,170089.156,2.265,60.000
0.057,0.001,0.004,18.828,94647.117,2.821,60.000
0.043,0.000,0.019,20.076,15466.320,0.841,60.000
0.052,0.002,0.014,24.552,171991.656,2.490,60.000
